zcr,chroma_stft,spectral_contrast,tonnetz,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,label
0.097399259868421,0.32571617,24.137197627799765,0.0917462209231435,117.45383522727272,-69.88548,124.21146,-32.470196,47.69471,1.3983787,22.617668,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,2.8903325,-3.1964307,5.8301554,-5.6160216,4.165293,0.120360665,-1.7134393,country
0.0853517136706656,0.4100528,21.12101215285282,0.0816933351639481,92.28515625,-125.906784,126.61828,-23.186909,36.22425,20.962921,-1.1735233,16.486767,-3.6612227,6.520491,9.33727,-6.409656,3.880195,-7.941657,2.0486922,-2.3359532,-1.4812031,4.7531238,-3.5139244,4.886851,-3.1990805,pop
0.1291212902718653,0.39521194,21.258615855015027,-0.0158435419649863,123.046875,-95.29631,103.816734,-37.02142,52.69777,-20.764065,27.576885,-17.536627,24.813133,-11.300561,16.644619,-9.249601,10.187893,-8.786783,1.8505759,-3.948976,2.1735632,-6.692844,5.105645,-9.69792,-3.958533,rock
0.1781194822707043,0.43104157,20.043229442171384,0.0007224900712791,103.359375,-1.9254102,72.69556,-32.789642,63.592033,-18.557953,25.872955,-13.854105,18.064384,-11.945406,19.657593,-13.961472,18.737663,-11.190176,7.9533334,-10.283534,5.310404,-9.025781,4.315321,-5.6433825,8.725261,metal
0.1428192422116873,0.47572705,18.246185063222267,-0.0521197691746636,215.33203125,-38.288414,47.802376,20.052776,23.848087,19.795454,13.665192,14.684335,4.5720963,7.7137055,8.956256,5.421002,1.1439084,1.0811883,4.386656,4.5840893,2.549877,-0.2459387,4.625784,3.010174,-1.3092593,pop
0.1206425055630805,0.2557003,22.335223507194204,0.0400577376146885,123.046875,-89.05669,86.2166,-24.418585,47.11008,-33.645473,29.479248,-19.750383,21.647642,-16.75611,6.549621,-13.397908,7.489511,-12.868063,8.592251,-7.8963995,11.499058,0.6794173,9.798441,-2.1312432,0.5883066,rock
0.1540644501015866,0.51853126,17.376706083491804,0.0047211606100239,103.359375,-39.691376,33.951675,9.604388,16.657578,14.906162,11.198782,21.502827,9.886201,14.73235,15.628255,2.040395,2.579496,0.35728565,1.6512009,6.9411736,8.237751,9.367546,6.9661984,1.496738,-1.1285765,pop
0.1475599542859907,0.35314766,18.969570431770595,0.0842252610811673,103.359375,-44.723248,55.059223,27.137182,19.50298,14.696994,3.2040472,5.509529,1.4237081,4.4969788,1.367907,-1.6663117,-3.5344167,-7.9148335,-3.532205,-8.198315,-3.392684,-2.6661003,4.2834873,1.3531153,-0.16799042,pop
0.0871653837316176,0.39904937,20.79564245545692,-0.0141026671019057,129.19921875,-109.195,100.62705,-8.620549,47.36422,-6.559237,39.620792,-8.523994,29.564737,-16.583515,13.170685,-24.20932,6.5919027,-8.641899,4.917566,-15.442783,1.5376118,-6.739273,1.4151819,-3.9658144,3.2878773,blues
0.1162782084462074,0.31949472,21.723111595685772,0.0290518549416751,95.703125,-106.22088,127.37078,-45.28613,31.277216,4.30544,-5.068433,-16.129375,14.690696,-7.912098,-1.2216625,2.9819396,17.464767,-4.0720086,1.7858331,0.59456575,4.6090927,-9.991413,-3.341979,-3.1053748,1.9085144,classical
0.0369037828947368,0.23319606,27.36269509900467,-0.019799830401073,151.99908088235293,-200.19609,116.34013,18.00621,25.313562,0.29173434,24.192476,-22.255909,11.186425,-26.84873,-7.6384597,-24.889929,-12.015525,-17.017956,-8.120277,-11.956443,-12.609149,-14.181589,-8.206693,-15.028046,-10.327059,blues
0.0712992665199303,0.39388508,22.073906292062745,-0.0181799641207907,143.5546875,-184.51595,106.18037,4.0202484,38.737698,8.408315,30.45933,-3.3555884,20.299545,-1.5513799,15.922177,-6.5210133,13.197271,-1.7158338,6.852844,-3.238749,1.8637657,-6.049035,3.5135028,-7.4141216,-1.7434583,reggae
0.2036042110100619,0.6362048,19.514722801791372,0.0083108318832933,135.99917763157896,-84.90263,64.63974,-36.32613,65.39542,-13.867816,22.872534,-15.565662,36.293034,-13.677166,21.259466,-9.251361,19.171608,-10.607493,12.314615,-9.792946,10.552154,-9.910699,5.051337,-5.342369,3.801619,metal
0.1769157858455882,0.45344108,21.345405670946857,0.0104662943974633,172.265625,-111.16549,55.1944,-18.44469,47.21848,-24.78782,22.52642,-21.138931,12.542854,-15.849728,16.296558,-12.565083,9.60918,-12.127599,4.850224,-2.2139869,6.88599,0.49253651,13.001817,5.9532986,5.440599,hiphop
0.1334220957091718,0.40252107,17.882224380363187,-0.0477484896735682,151.99908088235293,-123.34534,74.88168,-17.058035,31.609985,2.5446815,17.32831,-3.8152325,9.7234535,-7.237524,11.2586565,0.38198882,3.4685218,1.663686,-3.1594353,-1.0820168,0.31572533,-5.9876003,-0.31926423,-2.3376033,-4.321616,rock
0.1284259052099458,0.4431951,20.80031499206746,0.0599426861914146,123.046875,-90.70722,100.10758,-23.924427,52.588303,-20.928015,31.502182,-11.213113,20.094328,-10.915236,17.563923,-14.097336,12.994508,-11.420426,2.9118452,-12.017497,4.8276467,-11.165411,1.1622108,-3.9213326,3.2532017,blues
0.1125715037248452,0.39005402,18.558345041776057,0.0204102051157855,184.5703125,-121.61006,76.91941,29.013481,9.935919,3.1737647,5.1753225,4.968313,-1.0265123,1.1707611,2.1393538,3.1176481,1.1366776,-0.78206104,-4.9822216,-0.12525722,-4.5053763,-2.1900976,-1.3730918,-3.1559749,-7.364276,hiphop
0.1382459516495743,0.42267153,20.8942674006356,0.0206959709103679,123.046875,-63.650337,94.46596,-13.425887,32.77123,-13.71462,26.78027,-19.395613,24.65254,-11.667618,13.727572,-9.442895,8.833796,-4.980146,9.2148905,-3.470476,1.4862688,-8.885652,0.2532153,-5.4527493,-1.1330739,disco
0.0767569054760062,0.43683383,20.357185320328472,0.0148116377912843,107.666015625,-120.49428,117.59749,-27.599688,42.82584,-6.756322,21.662518,-12.098573,17.943407,-10.448061,12.274321,-6.567336,13.528419,-2.4130788,6.703759,-3.1467264,5.470716,-2.2395399,1.0572804,-1.651923,-0.042325366,rock
0.0976486914667182,0.45726278,22.36310234123888,-0.0324163538603325,92.28515625,-81.1395,49.606533,-14.548335,57.986927,6.8434687,27.148214,-6.8552322,31.304077,-10.086364,20.312963,-2.5413642,12.746546,3.9735262,13.23515,-2.3756185,12.26852,-7.035885,4.7562723,1.8735869,0.022320112,hiphop
0.0751265298471362,0.378513,21.565449219454404,0.0338632660324303,103.359375,-189.03758,110.847466,2.952472,48.38527,-6.4148865,20.739729,-12.550731,15.891012,-13.612208,9.429014,-8.036865,8.099243,-10.633535,-2.542347,-4.7125726,-1.0250477,-3.2118282,2.6939583,-3.9863687,2.8767805,reggae
0.1609124812548374,0.40688816,20.56509926733462,0.037216175220607,161.4990234375,-104.68676,87.7357,-33.242126,48.456833,-28.92499,22.51373,-24.994108,20.534803,-12.07721,18.25662,-15.190194,10.294038,-13.897689,10.2869,-4.6970434,9.943593,-5.6209707,4.7915606,-11.678111,2.9583416,metal
0.1033859961542182,0.4528756,20.88016669046904,0.0111148062481617,89.10290948275862,-58.0011,109.01412,-36.218388,64.04035,1.4301584,26.315119,-17.48268,20.431017,-9.54307,18.177134,-6.0571427,13.878271,-11.297563,4.6689973,-6.4106007,3.2177236,-8.079231,-1.7114862,-5.424765,-2.5814145,blues
0.0925704908813854,0.39016002,21.730343721527653,-0.008882001356823,135.99917763157896,-109.53234,86.9265,-8.6249895,64.4895,-6.306035,43.64582,-8.293104,28.546427,-14.08159,8.136635,-21.490427,11.0866165,-5.094468,3.9787722,-12.864777,12.342427,0.020585524,-0.73923826,-5.1304507,3.3071315,blues
0.0537918138061145,0.45407566,20.42508885352626,0.0105668334397559,161.4990234375,-111.631966,111.15152,-10.673634,69.67505,-4.9124284,29.834528,-10.388692,21.257767,-6.6391087,20.084322,-7.234053,16.228865,-10.11801,5.317103,-3.5098681,1.3618948,-4.7046037,5.6378694,1.5145245,1.8745898,metal
0.1116130817047213,0.34679076,18.892742416095697,-0.0132458791948209,129.19921875,-85.26499,118.42306,-31.47277,20.282015,-4.4177094,6.9225974,-10.950942,-1.6200852,-7.367901,-3.0173,-4.4372015,-1.4064466,-4.2463694,-4.164333,-3.9796493,0.2765607,-3.3924832,1.6937985,-3.6853893,-3.4415329,classical
0.0443780385303792,0.26589647,27.193348898650097,-0.0167041634433896,86.1328125,-192.69382,111.18816,21.37331,26.392143,-0.6483753,23.48088,-25.470797,16.924429,-16.979984,5.79015,-25.725246,-5.0453525,-17.632244,-7.9208665,-15.150279,-12.345927,-17.235107,-7.7819333,-13.04201,-17.948874,blues
0.0998153450319272,0.45301628,21.00084850402112,-0.0229717575058471,123.046875,-154.6233,97.9326,-10.35732,39.12367,-11.213964,24.11131,-11.846503,24.19123,-13.460304,20.553188,-8.327632,5.867451,-9.686904,3.9443228,-8.819821,3.312212,-0.299343,7.594323,0.6562108,0.8080189,disco
0.0911630919843266,0.39440352,21.374457370753863,0.0866213721637386,112.34714673913044,-83.337296,103.88044,-13.938498,56.89741,-14.430383,32.19,-14.128751,19.159246,-9.344779,13.159195,-11.727716,8.406356,-9.399952,10.218948,-4.2199335,5.6187606,-6.3863792,1.8045067,-5.5758166,-0.4324659,rock
0.0872557082043343,0.35876343,20.92359267303318,0.0134092551539977,99.38401442307692,-67.10566,112.41543,-23.642479,44.281242,-18.861816,23.874338,-13.404416,20.146225,-10.650068,20.623596,-7.508759,14.423368,-9.39121,11.295234,-8.8619585,7.0855293,0.45575348,9.392796,-0.88695335,-0.57510734,hiphop
0.0614093036474458,0.2807769,20.725849448906175,0.0130011793523953,129.19921875,-305.4945,121.9265,2.5947757,36.92105,-8.559168,17.905396,-9.27087,10.555924,-9.937912,2.309935,-12.68508,0.30534193,-8.61895,2.5933344,-6.9699125,-2.9224603,-4.6507382,-3.2466338,-4.4511476,-3.9681137,jazz
0.1776742846604102,0.3934257,17.891856907417708,0.0448230529673041,103.359375,-44.287426,51.327915,24.990486,12.160306,10.873074,7.612087,8.21147,-0.7733295,5.946744,4.7616363,-2.5084326,1.3215402,-1.946599,-0.44633603,0.23645823,-2.0033765,-1.9639544,-1.0339814,0.5159019,-0.38595903,pop
0.1181651962799922,0.3613118,18.943447823622954,0.038428380079388,103.359375,-83.093346,91.52498,-13.697013,16.139076,10.334052,5.5303426,-9.448829,-6.6147943,-3.031773,4.9391313,2.6464746,1.0551015,-3.667946,-1.6078455,-4.42887,-1.859618,2.0090718,-1.0240622,-3.1773005,-2.29258,rock
0.0521123077109133,0.21772774,20.256634677589787,-0.0302937986559842,143.5546875,-437.52524,170.9714,7.386171,-3.108705,0.7773013,-11.135056,-12.523805,-6.900927,-5.8500524,-8.455719,-8.472509,-8.329373,-7.3738,-6.733424,-6.0883675,-7.0600677,-6.652507,-4.2910247,-4.3992434,-4.9159975,classical
0.0726390165441176,0.47778267,20.888189593339614,0.0075867128070978,112.34714673913044,-144.99234,84.061775,10.848203,43.601334,6.2818995,36.12911,-14.662279,26.805468,-10.33603,24.696184,-8.72415,18.79265,-4.3968787,9.877954,-8.135771,8.817563,-7.885718,2.8736496,-4.3461523,-1.117504,hiphop
0.0774182771381579,0.3661007,19.466203313210357,0.0420001491174499,107.666015625,-91.2162,82.6024,12.171334,36.692253,-0.83736455,13.41514,5.6200523,9.662233,-3.7782636,1.8234931,1.545975,1.2873137,0.82279134,4.3992186,0.5553938,3.8112535,-0.3538661,0.23312406,1.8074713,1.7372178,jazz
0.0795191714638157,0.31170988,20.35057031429959,0.0144350627193472,95.703125,-141.08891,110.76341,-27.475183,51.973927,-8.664053,28.615349,-1.6129185,9.6620865,-11.183889,6.517714,-9.409994,-0.121636644,-4.9299374,-0.15413314,-2.6613839,-1.862525,-0.023488095,-4.245974,-4.2238703,-5.637206,jazz
0.0705411456317724,0.3621759,22.505957447389846,0.0079071356789404,123.046875,-206.49236,122.64486,-0.6156085,29.371662,10.252774,28.223461,-9.921397,13.379462,-8.442613,11.284243,-7.2747073,7.0825186,-10.333574,1.9441689,-6.532225,-0.21489109,-7.540655,0.41365623,-1.6585841,-0.16716015,reggae
0.081748182928599,0.24567786,23.55709110217236,0.097775667431435,161.4990234375,-319.33237,143.66473,-31.164366,10.908864,-5.5538907,-4.265031,-8.95256,-5.5834894,-8.020538,2.3426132,-4.4772716,-0.319787,0.97486126,1.1464474,-0.48819196,-1.306125,0.13897365,1.4960654,3.7090793,3.0729024,classical
0.1118704497629644,0.42988372,21.366605505614743,0.0497272573523807,129.19921875,-114.932045,113.46387,-29.80431,42.612103,-10.32601,26.973412,-14.493735,21.240532,-17.650537,17.097872,-13.478901,8.591484,-11.427423,6.205875,-10.899924,3.6583583,-10.31746,0.5621736,-4.165685,3.4745607,disco
0.0978108220056114,0.3288784,23.401007528769668,-0.022312623202948,123.046875,-159.4762,104.848114,-10.300141,34.656025,-4.9666266,26.805262,-21.953398,23.452082,-14.029752,19.58617,-8.298798,9.717497,-10.065849,1.4203506,-6.502981,1.0738481,-9.21135,3.285135,-0.7643053,3.762076,reggae
0.0943153782894736,0.4770484,17.456057683607117,-0.0103362890524445,99.38401442307692,-103.10472,67.23044,2.239865,28.497494,4.176846,11.877421,14.268193,14.302058,3.2598321,15.845577,8.033733,4.457916,8.679057,8.057954,7.979672,5.031801,3.738449,-0.32675496,-0.938553,-1.0842904,reggae
0.1186580126499613,0.4140819,19.0101707122048,-0.0134087136624725,143.5546875,-78.1925,65.99214,24.578518,25.652824,13.854882,3.6000478,16.22554,0.592554,3.3257754,4.16047,2.7126958,3.649891,1.3959066,2.0099125,-1.8058223,-3.9544833,-0.95099777,-1.0149827,-0.46333393,-0.7493814,pop
0.1236156546294504,0.31676006,20.98757812314484,-0.015146096029171,92.28515625,-133.3365,78.990364,-5.650647,35.522865,-7.5477085,7.9280396,2.7298074,0.39645377,-1.13313,-1.1071386,-7.8454437,-1.1711785,-4.814018,-3.1399326,-5.0448146,-1.0937083,-0.9636332,-2.4559503,1.1548452,-1.8392485,country
0.1675843985826238,0.45192987,22.27558300114856,0.0149673425066946,129.19921875,-82.485886,94.17034,-27.139208,75.66252,-27.529984,35.589035,-20.298964,25.12132,-15.379855,11.346788,-13.402289,8.153384,-8.504351,8.285465,-10.359801,-3.460236,-5.226153,-2.5910985,-8.365252,-6.978115,blues
0.0692652652138157,0.33794,24.827446657279616,0.0521678929748369,73.828125,-146.04881,124.6481,-17.922836,49.225044,-0.17947577,22.789757,-7.1734576,16.74798,-9.723663,15.444623,-7.621331,10.908756,-3.4551363,5.422265,-4.9359694,5.122743,-8.04917,2.6350684,-1.8498029,-3.4177577,country
0.0725003174583978,0.39065877,19.83767025677411,-0.0082277670954633,107.666015625,-161.47679,104.041115,-10.936409,43.69308,13.973775,14.462216,7.5062613,9.4815645,6.4391665,6.9952273,1.3608631,4.438623,-2.926756,-3.2144325,0.044584908,4.159957,-6.4395256,-4.9638324,-4.2142115,-2.2782378,hiphop
0.1164308908184984,0.3583835,22.33347718262296,0.0388049129410299,86.1328125,-193.22008,89.19422,-20.013872,38.743526,-2.7159598,17.057264,-7.9501605,16.08651,-16.764881,7.716307,-15.71264,9.034708,-11.31675,3.8953853,-8.224794,3.0170588,-6.879084,-0.70772284,-6.407636,-0.54687506,disco
0.0581251209365325,0.3279028,22.829685890199723,0.0189839913705468,80.74951171875,-223.0306,102.89912,-1.6697352,45.199474,-6.7459745,25.354921,-14.366872,24.246717,-10.414377,11.146243,-9.151457,6.625129,-7.828697,9.370097,-3.43028,2.673875,-6.2106004,0.86365247,-3.3903112,-0.38150382,jazz
0.1023757981811145,0.39037266,21.81780844277065,0.0141349168065987,172.265625,-94.09417,109.16863,-11.849949,41.56547,-19.475983,23.831955,-19.935585,20.374748,-17.28199,16.585613,-10.199127,9.392066,-10.051932,7.8054934,-15.095585,3.2743917,-10.467717,7.547813,-5.5502315,2.2327795,country
0.0957239109665247,0.4221081,16.96740385821555,0.012791522011437,95.703125,-66.06443,74.91577,20.634378,39.27426,8.157337,15.135332,-0.38283703,5.572952,1.4617356,-0.63366073,-1.571073,1.4559903,-2.414519,-2.1937199,-4.3210588,-4.420351,-5.131101,-4.2903647,-6.3375945,-5.0165033,hiphop
0.0488266132933436,0.36590296,21.167759614994154,0.0231813384248864,123.046875,-212.8154,139.06923,9.454342,35.44627,12.709544,20.417665,-5.5739527,10.893662,-8.731713,8.055455,0.16379724,2.6417468,-1.0257349,-1.4032179,-4.7048326,1.1418109,-9.476274,-2.190912,-4.0981097,-3.3432798,blues
0.1576033553840944,0.5623587,19.42011196762002,0.0035738192377928,112.34714673913044,-92.59166,77.41268,-32.75637,54.59612,-13.199196,33.65628,-12.085772,28.015388,-11.966782,18.82935,-6.6704774,13.036639,-7.0213475,7.0742083,-4.5371237,6.4979115,-2.9733756,3.7062724,-5.411391,-4.2134695,hiphop
0.042916596120356,0.34205148,24.421298148952157,0.0742158207778747,69.83741554054055,-178.51938,130.13269,12.088971,47.051086,2.6224906,24.094349,-4.6277122,22.772083,-10.941142,13.539126,-6.809723,8.71216,-6.0909204,4.0794597,-5.152722,7.8594203,-5.2554727,3.956895,-3.1399353,-4.3878207,country
0.1796217407604489,0.5020534,20.156682331519953,-0.0183342782894832,92.28515625,26.693075,79.7964,-52.055744,51.320683,-16.361847,22.011911,-17.46108,30.925192,-15.979048,16.127386,-12.196157,11.3038845,-12.44661,5.206543,-7.6871243,10.177715,-9.720838,-1.6887617,-7.5994143,-3.929782,metal
0.1071372962219427,0.38354596,19.807921972163427,-0.0326167697741339,86.1328125,-23.184359,70.25887,3.818911,28.329025,13.76447,5.725915,3.9781454,7.4515557,2.6495178,8.495177,-2.2885163,2.0798767,-3.3781197,5.1236925,-0.1764189,0.35927165,0.5841995,4.0280023,0.92438954,4.08801,country
0.1174255937983746,0.37597787,17.87225897858317,-0.0117130379266447,151.99908088235293,-93.51581,80.181656,-0.3042793,15.263566,4.3483276,9.056693,1.6918387,2.5480187,-4.297323,1.0002484,-1.696375,-2.9968734,2.2530193,-2.0940115,0.3257627,-4.3774824,-4.0438805,-3.1599917,-5.416726,-2.1435902,reggae
0.2617017433001161,0.3374259,19.99187018649456,0.0680929669219006,135.99917763157896,-156.61226,22.763254,10.495276,24.156204,10.143045,2.9696467,2.4915147,0.48371968,2.6910136,1.2310426,3.331662,-7.8197894,1.1087779,1.8791414,2.3311465,0.72104555,2.9955823,1.0147958,7.6109095,-2.0537126,jazz
0.076529393624226,0.24769272,19.022007933891427,-0.0053431571986219,99.38401442307692,-235.67885,144.76765,-22.600695,62.560963,-9.326273,2.016868,-0.34364966,2.0165105,5.5604534,0.3043602,9.439982,2.8927057,2.5626411,8.452764,-2.310429,2.56754,-0.07064006,-1.6368351,3.250948,-1.3214444,jazz
0.0663253736938854,0.25846493,21.585652319709087,0.0407483098715715,123.046875,-436.84235,154.1132,-19.859337,20.183603,3.1647444,0.44639224,-6.5306387,-4.6033382,-10.0562525,-6.153287,-4.529443,-2.7835946,-5.23532,-7.384834,-6.993311,-3.1899667,-0.3512987,2.226785,2.5725398,4.4761767,classical
0.1698780355069659,0.41644785,21.212256230721017,0.0063032664395865,123.046875,-70.51618,90.476006,-48.086514,36.67485,-17.66604,21.603977,-30.186953,24.03991,-20.447668,14.48298,-18.503065,9.126517,-12.047067,6.265969,-11.558922,4.908774,-7.8774056,-0.6448118,-4.3557434,0.19770388,disco
0.0605589686532507,0.26684135,20.72281906826531,-0.0287409492460952,151.99908088235293,-374.73544,153.82092,-21.55533,20.830206,7.003569,-3.9481635,-2.5215898,-2.8035054,-4.2827654,-4.499873,-5.7614007,-4.259625,-3.8435433,-4.5857606,-3.6389859,-2.2903485,-3.1275449,-0.21475942,2.6295164,1.8175368,classical
0.1265491213960913,0.2937589,20.034776525185908,0.0329551431510952,103.359375,-78.2242,63.21851,-1.6562833,21.022593,4.470186,-3.5898204,-1.5619467,-3.0696387,-6.07829,-1.9560667,1.7820154,-1.2156534,0.9424571,-2.5629067,-7.7692623,-5.9337397,-3.0165126,-2.46196,-1.0239958,-5.111242,jazz
0.1001433853763544,0.34565118,18.080907217976428,0.0098040998866929,117.45383522727272,-111.61652,85.579094,3.5153575,16.35747,2.2059443,5.980132,-5.045757,-3.9625244,-0.09616854,1.5746028,-5.793351,-5.0871906,-0.2080284,-4.4117293,-0.77683467,1.5563338,0.36258048,0.5752824,-0.69262826,-1.8156012,pop
0.0824598188370743,0.2704443,21.411477015427465,0.0957395323994342,129.19921875,-199.98285,109.121544,-5.5460243,48.132893,1.2039802,4.5974913,-9.152174,-1.471275,-11.66506,-5.204099,-11.550537,4.9783483,-4.9808197,-6.0473065,-0.687289,-8.536201,-8.461552,-7.943485,-7.613288,-0.38595313,country
0.1447874842782507,0.47546217,18.279127086049986,0.0087090025736816,89.10290948275862,-77.94189,32.364956,20.077257,27.633484,16.262774,5.319164,13.481539,3.5032268,7.344144,5.271802,4.001198,5.271229,3.752625,0.78148013,0.40025985,-0.71326154,3.0644116,1.4034704,0.54593104,-1.9002221,pop
0.1437478080253482,0.37972975,17.872397937563477,-0.0207272391995055,92.28515625,-37.071033,68.84185,10.511309,23.959776,15.370536,3.547914,11.677659,2.9124513,2.5459216,4.7503414,-1.5888675,2.5664659,-1.0170678,-1.6613679,0.489345,-2.8281736,-3.4125834,-4.1028423,-4.214856,1.1007029,pop
0.0510669625580495,0.4494661,17.979462097514105,-0.0444890778203644,83.35433467741936,-105.88102,87.996155,19.372707,30.624931,10.024096,18.020151,3.6549277,8.923996,5.8252344,8.8736725,5.664958,10.555122,5.901164,6.1043887,7.049708,5.0997863,4.4579988,2.1786814,1.396186,-1.2673672,reggae
0.1853076474216331,0.55259246,20.794266286350396,0.0288270433564226,151.99908088235293,-117.9197,65.44176,-51.43997,74.107025,-13.760528,25.753458,-13.138064,32.225914,-10.345248,21.713371,-7.802454,12.349829,-14.452735,5.787718,-13.264057,4.5679383,-11.399253,-0.66686314,-4.573327,-0.21592197,metal
0.0525389869146671,0.2843824,24.852743388976737,0.0305291500766061,135.99917763157896,-185.1138,120.50994,29.717457,56.400288,-3.0346622,22.222616,-10.344739,20.05401,-13.685051,9.170436,-6.4285364,3.2967808,-8.737772,5.0113964,-9.227386,3.7786367,-10.20193,5.9120364,-4.4247093,1.5817281,country
0.2239204146913699,0.45757356,17.63099807497833,-0.0045201743036245,161.4990234375,-120.324814,16.383318,25.04658,37.25922,9.280131,13.014446,3.2297332,5.967852,4.0833497,1.69616,1.8896632,2.6729698,2.0346596,-1.7154503,2.1032035,3.2449558,-2.0760071,2.7732615,1.609771,-4.050147,reggae
0.1159879607681888,0.4738047,20.94449958446258,0.030967943023461,151.99908088235293,-111.189964,80.63883,-0.87596005,50.6178,-13.474105,35.3258,-14.840684,21.193808,-13.577967,19.628597,-11.768655,16.968807,-9.362856,8.700684,-9.8925495,5.8139815,-9.137596,0.87771124,-5.991048,-0.3092356,hiphop
0.0425749504160216,0.27724737,20.21756639116039,0.0494766094123995,151.99908088235293,-228.39198,170.40265,-16.073858,43.96471,1.1009046,3.996799,1.0781353,-7.204605,-12.514962,-4.4187326,-6.0696063,-1.3367635,-3.1518419,-6.473728,-3.3002408,2.1554027,-2.3049686,-7.364892,-5.195212,-2.8603556,jazz
0.1433861322078173,0.35554135,19.345252493430415,0.0285588834919704,117.45383522727272,-267.52255,77.792114,-18.189768,18.88814,1.9943968,-7.588774,4.7138777,-7.6983323,-10.356959,10.975267,-2.8659422,-5.757438,2.347153,-7.099608,0.40505198,-1.804337,-8.364888,-3.0725448,-4.399869,-1.651445,hiphop
0.0736571509771671,0.47108957,20.532280605461033,-0.002984909621254,129.19921875,-106.243805,105.575874,-5.5135617,50.055813,1.2439842,37.0026,-9.622076,24.011703,-8.668455,14.975656,-2.526041,9.765439,-0.911571,3.856074,-1.5508848,3.5663254,1.5332674,2.0969243,-4.0135326,-2.6234522,disco
